marca*,modelo,version,año**,precio,foto-agencia,id,kilometros,tipoCambio,zona,lat,long,cliente,tipoDeVenta
citroen,c 3,1.6 VTI SHINE AUT,2017,3799000,https://api.deconcesionarias.com.ar/api/files/41e930a7-a5a9-4d8b-bc1c-f7c094b5402f/?41e930a7-a5a9-4d8b-bc1c-f7c094b5402f.jpeg,c32059a4-1650-4c09-9698-ac7951523a9c,90000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
citroen,c 3,PURETECH 82 FEEL,2022,3690000,https://api.deconcesionarias.com.ar/api/files/acb5994a-ee5d-48d7-a808-48ed92286c8d/?acb5994a-ee5d-48d7-a808-48ed92286c8d.jpg,52794589-6462-474a-b95d-2f5e9352106c,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 3 aircross,1.5 LIVE,2016,2950000,https://api.deconcesionarias.com.ar/api/files/d1b50127-130a-419b-bb4a-28d154aae732/?d1b50127-130a-419b-bb4a-28d154aae732.jpg,d0887522-4489-4dbf-9b28-aecb1fe3befd,47000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
citroen,c 3 aircross,1.6 EXCLU L/14,2013,2860000,https://api.deconcesionarias.com.ar/api/files/3b91d11e-93af-4047-bde2-a1f71ab4f7b4/?3b91d11e-93af-4047-bde2-a1f71ab4f7b4.jpg,3a9e1052-ed2a-4982-a4f8-a81620aadfdf,139000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 3 aircross,1.6 FEEL,2019,4250000,https://api.deconcesionarias.com.ar/api/files/daf74486-64bd-422e-b894-af5d9171644a/?daf74486-64bd-422e-b894-af5d9171644a.jpg,ba85cfab-eb63-489d-909a-9ca9f7ad1323,49000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
citroen,c 3 aircross,1.6 SHINE,2016,2569310,https://api.deconcesionarias.com.ar/api/files/60ee3f61-d3ba-465e-91e9-b3fe3998f102/?60ee3f61-d3ba-465e-91e9-b3fe3998f102.jpg,404663f3-5387-4352-b728-6f6b369734e6,25000,ARS,"RETIRO,San Mar,1100","-34,5951836","-58,3745734",Honor Dealers Sur,Usado
citroen,c 3 aircross,1.6 SHINE,2016,3550000,https://api.deconcesionarias.com.ar/api/files/91a0fd95-c092-4c14-af6d-af097f5d78b5/?91a0fd95-c092-4c14-af6d-af097f5d78b5.jpg,4f9a6f30-39a5-46f2-9cdf-0230fd0caaec,179000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 3 picasso, 1.5I ORIGINE L/14,2013,1100000,https://api.deconcesionarias.com.ar/api/files/c3ef674a-3222-4059-beca-5f14a2c20ae0/?c3ef674a-3222-4059-beca-5f14a2c20ae0.jpg,784f5a0c-4feb-4f14-be24-43a30ea7b597,165000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 3 picasso, 1.6I,2012,2750000,https://api.deconcesionarias.com.ar/api/files/0d359eae-d378-4691-bc73-73e3a558ed3c/?0d359eae-d378-4691-bc73-73e3a558ed3c.jpg,892ef7ba-f60e-4b73-b5f2-c53305c82967,152000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 3 picasso, 1.6I SX,2012,2000000,https://api.deconcesionarias.com.ar/api/files/f4d1a15a-9bd9-4c84-a9b3-56cc4363ba57/?f4d1a15a-9bd9-4c84-a9b3-56cc4363ba57.jpg,cfd048ab-0be5-45c5-b6a3-8cae41514a1e,121000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
citroen,c 3 picasso, 1.6I SX,2012,2530000,https://api.deconcesionarias.com.ar/api/files/a05c5fc2-7958-47b7-8d25-4c91d85a1853/?a05c5fc2-7958-47b7-8d25-4c91d85a1853.jpg,1e68b7d0-1a18-4e07-b845-5cc50e246dd0,155856,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 4 cactus,1.2 PURE TECH SHINE AT6,2017,4400000,https://api.deconcesionarias.com.ar/api/files/c2488638-7cab-4f85-bcba-ef236ea71328/?c2488638-7cab-4f85-bcba-ef236ea71328.jpg,b84cb11f-c79f-4d68-ba1c-7781f955e7e3,48000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
citroen,c 4 cactus,1.2 PURE TECH SHINE AT6,2018,4400000,https://api.deconcesionarias.com.ar/api/files/2c650a5b-b455-4c8c-ab69-3c2f446180bd/?2c650a5b-b455-4c8c-ab69-3c2f446180bd.jpg,6699d5cd-40d7-4120-b155-214aad20348e,39400,ARS,"NEUQUEN,PERTICONE,975","-38,9600623","-68,0455102",autonetonline,Usado
citroen,c 4 cactus,1.2 PURE TECH SHINE AT6,2018,5599000,https://api.deconcesionarias.com.ar/api/files/ac130feb-00ba-4a88-9491-52fde361eff2/?ac130feb-00ba-4a88-9491-52fde361eff2.jpeg,04d0d026-9669-43a4-8e5c-ec355ca788b1,57000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
citroen,c 4 cactus,1.6 THP SHINE AT6,2022,7350000,https://api.deconcesionarias.com.ar/api/files/33dc7252-7e79-40aa-9422-d073cc5311d8/?33dc7252-7e79-40aa-9422-d073cc5311d8.jpeg,14c49ed8-35f8-4c0f-912b-591179b4c157,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 THP SHINE AT6,2022,7350000,https://api.deconcesionarias.com.ar/api/files/7b13cc3d-3624-4e8b-92fe-053ce2a65055/?7b13cc3d-3624-4e8b-92fe-053ce2a65055.jpeg,9ab6fde5-10d4-46a7-85a1-23948a7abd99,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2019,4500000,https://api.deconcesionarias.com.ar/api/files/d9f55e9c-5101-40e4-9906-98a733703dec/?d9f55e9c-5101-40e4-9906-98a733703dec.jpeg,ec0ee83c-86ff-487c-a1e4-cd4ca6a25a94,33837,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2019,13912750,https://api.deconcesionarias.com.ar/api/files/4f13371c-9e59-4908-8a6b-1146c6fdf04a/?4f13371c-9e59-4908-8a6b-1146c6fdf04a.jpg,01fe09f7-1b62-425c-a7b1-39e6f05752c5,25000,ARS,"RETIRO,San Mar,1100","-34,5951836","-58,3745734",Honor Dealers Sur,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2019,19500000,https://api.deconcesionarias.com.ar/api/files/f2773141-2aef-43fd-9acf-3e731bd3471b/?f2773141-2aef-43fd-9acf-3e731bd3471b.jpg,0ccada7a-a6a6-4289-8599-b9d842063970,25000,ARS,"RETIRO,San Mar,1100","-34,5951836","-58,3745734",Honor Dealers Sur,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2021,9059700,https://api.deconcesionarias.com.ar/api/files/b058804b-fb29-4a31-9d86-f0f2fdbaa4d0/?b058804b-fb29-4a31-9d86-f0f2fdbaa4d0.jpg,bb2faabe-8774-45fe-9a60-6e87c5e89a52,0,ARS,"RETIRO,San Mar,1100","-34,5951836","-58,3745734",Honor Dealers Sur,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2022,5170000,https://api.deconcesionarias.com.ar/api/files/8cc74e06-5774-4f06-a4ed-c425bb567eb2/?8cc74e06-5774-4f06-a4ed-c425bb567eb2.jpeg,21eb4847-fd51-4247-ad62-d08c8b14560d,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2022,5170000,https://api.deconcesionarias.com.ar/api/files/0e5cac34-7314-49c6-a851-7f6fb399716d/?0e5cac34-7314-49c6-a851-7f6fb399716d.jpeg,5dbdd8a7-7122-4c98-82c1-7f6d7ef0c83b,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2022,5170000,https://api.deconcesionarias.com.ar/api/files/7577f3d0-7d6c-4c30-97bf-fb1c3e3dda86/?7577f3d0-7d6c-4c30-97bf-fb1c3e3dda86.jpeg,eeb1c2ff-c617-4d3c-b5c9-1027e1a744cc,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL,2022,5250000,https://api.deconcesionarias.com.ar/api/files/989efe4e-2cea-4306-ad78-e848055c1c5d/?989efe4e-2cea-4306-ad78-e848055c1c5d.jpg,26344246-0199-4342-8203-436baa6045c5,0,ARS,"TOLOSA,calle 13,453","-34,9020815","-57,9798766",Zingaro Multimarca,Usado
citroen,c 4 cactus,1.6 VTI FEEL PK PLUS BT,2022,5750000,https://api.deconcesionarias.com.ar/api/files/d0781e5a-0c99-4bae-af05-68520f4f078e/?d0781e5a-0c99-4bae-af05-68520f4f078e.jpeg,1fd24328-308e-4b7d-ab77-929e2a686300,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL PK PLUS BT,2022,5750000,https://api.deconcesionarias.com.ar/api/files/e496d227-aba7-47e4-8d1a-b5c8e265f106/?e496d227-aba7-47e4-8d1a-b5c8e265f106.jpeg,a809af75-8e95-4d53-8191-c5c08897e30c,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL PK PLUS BT AT6,2022,5650000,https://api.deconcesionarias.com.ar/api/files/8203c60e-5fb4-4e12-a621-2d466ad08519/?8203c60e-5fb4-4e12-a621-2d466ad08519.jpg,4a6ec45c-6279-4ae1-be5a-ba9b6aebacbe,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 cactus,1.6 VTI FEEL PK PLUS BT AT6,2022,6250000,https://api.deconcesionarias.com.ar/api/files/4761bd32-97ee-4260-b043-dcd6a057f5cc/?4761bd32-97ee-4260-b043-dcd6a057f5cc.jpg,b5ecdd84-2e46-419f-b596-1160c1dc37ec,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 4 grand picaso,C 4 GRAND PICASSO 1.6HDI SHINE,2017,6800000,https://api.deconcesionarias.com.ar/api/files/a9de85e1-c232-4a66-86c3-44182a33b664/?a9de85e1-c232-4a66-86c3-44182a33b664.jpeg,400d1e8c-df4c-4ea6-bdc5-12a464974d17,78000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
citroen,c 4 grand picaso,C 4 GRAND PICASSO 1.6THP SHINE,2017,3500000,https://api.deconcesionarias.com.ar/api/files/fdb223b6-66d6-43ad-b6b1-b1681838533a/?fdb223b6-66d6-43ad-b6b1-b1681838533a.jpg,e91daf74-5488-47d9-a936-ef819600f6ab,48100,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 4 lounge,C 4 1.6 I 5 PTAS X PACK PLUS,2014,2550000,https://api.deconcesionarias.com.ar/api/files/970c6e8b-c6b7-4dfe-8056-e10b9bcd63c6/?970c6e8b-c6b7-4dfe-8056-e10b9bcd63c6.jpg,f49b64ae-995d-406d-a9a4-5c3c4facdffe,130000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
citroen,c 4 lounge,1.6 HDI FEEL PK,2017,3700000,https://api.deconcesionarias.com.ar/api/files/2d5b6590-5f76-4b5e-b682-ee10a35b3221/?2d5b6590-5f76-4b5e-b682-ee10a35b3221.jpeg,83247efd-33a6-4883-93ac-cd93605105e2,51000,ARS,"LA PLATA,25 esq 506,1900","-34,8954575","-58,0168671",mc automotores,Usado
citroen,c 4 lounge,1.6 THP FEEL,2016,3970000,https://api.deconcesionarias.com.ar/api/files/084a8f73-dc82-4773-abd7-81d1b9b1c0be/?084a8f73-dc82-4773-abd7-81d1b9b1c0be.jpeg,eb7902c1-4790-44cb-92d8-b934168e945c,100000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
citroen,c 4 lounge,1.6 THP FEEL AT6 L/18,2019,5390000,https://api.deconcesionarias.com.ar/api/files/e81960f8-dd8b-4833-9c36-134243c35f67/?e81960f8-dd8b-4833-9c36-134243c35f67.jpg,821c7c3b-a50e-48d6-9da1-1b586e6ee99d,28000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 4 lounge,1.6 THP S EDITION,2016,3100000,https://api.deconcesionarias.com.ar/api/files/0ccedd45-7afe-4d50-b3e2-a19694cd37c3/?0ccedd45-7afe-4d50-b3e2-a19694cd37c3.JPG,f7f11425-537c-411f-9f78-210d855cae3a,75000,ARS,,"-31,4645324","-64,1690122",RPM Moviles,Usado
citroen,c 4 lounge,1.6 THP SHINE AT6,2016,3650000,https://api.deconcesionarias.com.ar/api/files/96dd66ef-a2bd-433f-9984-e0ce8e0513ec/?96dd66ef-a2bd-433f-9984-e0ce8e0513ec.JPG,d7f0abd1-3de0-4460-b946-e32b0e5dc8d6,63000,ARS,,"-33,0118261","-58,5211183",RPM Moviles,Usado
citroen,c 4 lounge,1.6 THP SHINE AT6,2017,4699000,https://api.deconcesionarias.com.ar/api/files/2c50c538-02a3-499b-8d79-3a1e88b4bc69/?2c50c538-02a3-499b-8d79-3a1e88b4bc69.jpeg,e6f9d486-aabc-421d-b491-0df4a0192a06,82000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
citroen,c 4 lounge,1.6 THP TENDANCE,2014,3600000,https://api.deconcesionarias.com.ar/api/files/012e2502-04de-48f6-a5eb-4d55ea51cebf/?012e2502-04de-48f6-a5eb-4d55ea51cebf.jpg,4d0b40fa-f0eb-49d4-9213-9681b3705102,118000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 4 lounge,1.6 THP TENDANCE,2015,3400000,https://api.deconcesionarias.com.ar/api/files/bf55b6e5-3571-46a8-82a3-b881d9db986c/?bf55b6e5-3571-46a8-82a3-b881d9db986c.jpg,26519cf6-bc3b-4b68-bbd5-4b866bac4d4e,100000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
citroen,c 4 lounge,1.6 THP TENDANCE,2016,3300000,https://api.deconcesionarias.com.ar/api/files/4ee72a2f-9c66-4b9d-ab3b-90ce3f8a0a33/?4ee72a2f-9c66-4b9d-ab3b-90ce3f8a0a33.JPG,a5fcf497-8b5b-445e-9f56-ae1fe29fac1e,59000,ARS,,"-37,3108351","-59,1160603",RPM Moviles,Usado
citroen,c 4 lounge,2.0 I ORIGINE,2016,1100000,https://api.deconcesionarias.com.ar/api/files/abc080b2-b20f-4408-854f-1bac557877a5/?abc080b2-b20f-4408-854f-1bac557877a5.jpg,3a961d8e-299e-48d9-97f6-3ea97d358391,166000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
citroen,c 4 lounge,2.0 I TENDANCE,2015,3190000,https://api.deconcesionarias.com.ar/api/files/5edfdae8-5fe4-43e9-9dc1-ae61f0233c64/?5edfdae8-5fe4-43e9-9dc1-ae61f0233c64.jpeg,b5e209f1-07f8-4024-8095-d21a2ff3f498,124000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
citroen,c 4 lounge,2.0 I TENDANCE,2015,3350000,https://api.deconcesionarias.com.ar/api/files/841c7deb-ff9d-4524-987b-b2352a1a2bdc/?841c7deb-ff9d-4524-987b-b2352a1a2bdc.jpg,beaac4a4-9256-4020-8b21-7368c930a08c,85000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 5 aircross,1.6 THP FEEL PACK,2021,9700000,https://api.deconcesionarias.com.ar/api/files/eb67b473-6c6f-4e67-9eaf-8d94c8ef8436/?eb67b473-6c6f-4e67-9eaf-8d94c8ef8436.jpg,cbb868ae-9db3-47d5-94e5-f5a5821ad7c8,47000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c 5 aircross,C5 1.6 THP AIRCROSS FEEL PACK,2022,10750000,https://api.deconcesionarias.com.ar/api/files/4fd3977a-9303-4c51-9695-dd5c94f4fe1e/?4fd3977a-9303-4c51-9695-dd5c94f4fe1e.jpg,329e8478-4976-49b8-92bb-4c8da0707df8,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,c-elysee,VTI 115 FEEL,2017,3200000,https://api.deconcesionarias.com.ar/api/files/2a919f6a-357a-40d9-b697-7be89e3dda0e/?2a919f6a-357a-40d9-b697-7be89e3dda0e.JPG,f6fc107f-e6fc-4679-841f-b63011f01b17,55000,ARS,,"-33,0118261","-58,5211183",RPM Moviles,Usado
citroen,c-elysee,VTI 115 FEEL,2017,3330000,https://api.deconcesionarias.com.ar/api/files/b00fd1d6-02ee-42dd-938b-1d9cd736b6d8/?b00fd1d6-02ee-42dd-938b-1d9cd736b6d8.jpeg,a2ac3f28-64d5-4ed9-a4bc-ae0eff9f8502,75000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
citroen,c4 picasso,C 4 PICASSO HDI 115 FEEL PK,2017,5350000,https://api.deconcesionarias.com.ar/api/files/e3633665-308c-4f7e-a449-a0970e346f23/?e3633665-308c-4f7e-a449-a0970e346f23.jpeg,31cfc3a5-4eb9-43c3-be2e-89fb15c8d9eb,79700,ARS,"LA PLATA, 25 esq 506,",,,Nave Motors,Usado
citroen,jumper,2.2 HDI CHASIS L3,2022,9400000,https://api.deconcesionarias.com.ar/api/files/cd4ad8c0-f090-4a2f-9114-a161766ce9f9/?cd4ad8c0-f090-4a2f-9114-a161766ce9f9.PNG,61c7695b-180d-40d9-9e76-2b6027ebf2f9,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,jumper,2.2 HDI FURGON L2 H2,2022,10490000,https://api.deconcesionarias.com.ar/api/files/753cfcbc-1dd8-43dd-9aed-2247865f1a20/?753cfcbc-1dd8-43dd-9aed-2247865f1a20.jpeg,feb20bcf-69e8-4a4b-beb8-b6dd1bb40fc0,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,jumper,2.2 HDI FURGON L3 H2,2022,10700000,https://api.deconcesionarias.com.ar/api/files/dcaee562-1383-4e2a-97b4-05613e117721/?dcaee562-1383-4e2a-97b4-05613e117721.jpeg,8b6f9c49-db0c-40c5-a710-ce05c0611025,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,jumper,2.2 HDI MINIBUS 17+1 L2 H2 MT6 AM20,2022,12880000,https://api.deconcesionarias.com.ar/api/files/ff983227-41c0-4f79-81b0-7b7750f9e26e/?ff983227-41c0-4f79-81b0-7b7750f9e26e.jpg,880fa627-7ae2-48b1-a52e-5dbfa6331ce5,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,jumpy,1.6 HDI BUSINESS L3,2022,7800000,https://api.deconcesionarias.com.ar/api/files/57cbbb8a-d811-4250-88d2-14cc4044b56e/?57cbbb8a-d811-4250-88d2-14cc4044b56e.jpg,347e6a82-9a37-4b68-9f96-92e3b58bb162,0,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
citroen,picasso,1.6 L/08 EXCLUSIVE,2010,2200000,https://api.deconcesionarias.com.ar/api/files/312078a4-7ebc-4cb9-b072-e56287b8bb97/?312078a4-7ebc-4cb9-b072-e56287b8bb97.JPG,0e533a38-86da-4f26-99d2-8925696743b8,140000,ARS,,"-34,4773085","-58,4968158",RPM Moviles,Usado
CITROEN,Xsara,PICASSO 1.6 I,2009,1700000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Citroen-Xsara-HYC911/Xsara.jpeg,,156000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
dodge,challenger,R/T 5.7 V8,2014,24769000,https://api.deconcesionarias.com.ar/api/files/eda4c9ae-c84a-4bf9-af81-8f9424b91f90/?eda4c9ae-c84a-4bf9-af81-8f9424b91f90.jpg,dc3baad3-3d36-41fd-9f14-c60b1aba8975,23729,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
dodge,journey,2.4 SE L/11,2012,3600000,https://api.deconcesionarias.com.ar/api/files/b5e47d82-fc60-444a-8c27-bdd262f0bb83/?b5e47d82-fc60-444a-8c27-bdd262f0bb83.JPG,ce2612d4-93ee-4eba-870d-44277f4e36c9,143000,ARS,,"-34,4383348","-58,7918752",RPM Moviles,Usado
dodge,journey,2.4 SXT,2011,2200000,https://api.deconcesionarias.com.ar/api/files/365ee266-09d7-48fd-802e-38c2939355f4/?365ee266-09d7-48fd-802e-38c2939355f4.jpg,c26b7cf1-3367-49f7-ad89-2da81ad733ed,175000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
dodge,journey,2.4 SXT,2011,2450000,https://api.deconcesionarias.com.ar/api/files/b96e7d5b-62c4-474b-acb4-415fa3886baf/?b96e7d5b-62c4-474b-acb4-415fa3886baf.jpg,851d61a4-8c7b-4a55-bc9e-4ac9cf32f333,110000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
dodge,journey,2.4 SXT,2011,3599000,https://api.deconcesionarias.com.ar/api/files/d741a1f8-b0e5-4dd7-9336-aa264d90116c/?d741a1f8-b0e5-4dd7-9336-aa264d90116c.jpg,0ef67cf3-4623-4d74-bab4-f8323e4af519,210000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
dodge,journey,2.4 SXT 2 FILAS L/11 FULL,2011,3590000,https://api.deconcesionarias.com.ar/api/files/ee08e3eb-737b-451e-b757-0489a7db249e/?ee08e3eb-737b-451e-b757-0489a7db249e.jpg,15833ea6-1298-44d1-8bd5-0ec44cd94b42,158000,ARS,"GUALEGUAYCHU,Av Tomas de Rocamora,255","-33,0118261","-58,5211183",Gerli Automoviles,Usado
dodge,journey,2.4 SXT 3 FILAS L/11 FULL,2017,5115000,https://api.deconcesionarias.com.ar/api/files/949d3630-6318-44da-9451-b6c63bcd7f92/?949d3630-6318-44da-9451-b6c63bcd7f92.jpg,b4ce3bf4-b414-45b1-b0c0-130907b4f024,90850,USD,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
dodge,journey,2.4 SXT 3 FILAS L/11 FULL,2018,10912000,https://api.deconcesionarias.com.ar/api/files/c283d743-6b2c-48c7-8233-d6ad2cafbf31/?c283d743-6b2c-48c7-8233-d6ad2cafbf31.jpg,1c655dfa-b54d-4ace-ada3-676c3a6de2fc,35000,USD,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
dodge,journey,2.7 RT,2009,3850000,https://api.deconcesionarias.com.ar/api/files/4a571fb0-b106-471a-8eb8-f4dae4e02fed/?4a571fb0-b106-471a-8eb8-f4dae4e02fed.jpeg,60c858b1-7417-48c0-b169-44402b82794a,195000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
DODGE,JOURNEY,SXT 2.4,2010,3640000,,10,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2014,11848200,https://api.deconcesionarias.com.ar/api/files/d53e8643-8aae-47f8-8601-de9ff98c9aa9/?d53e8643-8aae-47f8-8601-de9ff98c9aa9.jpg,28980e78-0651-4819-b2c6-040f5bf6d2ec,129000,USD,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2015,12679000,https://api.deconcesionarias.com.ar/api/files/5c21c70b-1710-4ad3-bb0a-e13701d19ca2/?5c21c70b-1710-4ad3-bb0a-e13701d19ca2.jpeg,abfc5564-4766-4879-8ad3-7567d768190b,109000,USD,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2016,13640000,https://api.deconcesionarias.com.ar/api/files/a6460ff0-bfff-45b4-a1ed-dc64e396bf4e/?a6460ff0-bfff-45b4-a1ed-dc64e396bf4e.jpg,3c73062d-d223-4456-a305-4affd28b5bf5,72369,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2017,13268000,https://api.deconcesionarias.com.ar/api/files/3a0c1a9a-9256-4407-9ab6-4bff611d7ca8/?3a0c1a9a-9256-4407-9ab6-4bff611d7ca8.jpeg,b5fc4eff-370a-4e20-bf02-d10ee70d5048,77000,USD,"LA PLATA,25 esq 506,1900","-34,8954575","-58,0168671",mc automotores,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2020,17639000,https://api.deconcesionarias.com.ar/api/files/3b54c7d9-793a-4006-ab3d-60d28c47ba6c/?3b54c7d9-793a-4006-ab3d-60d28c47ba6c.jpg,6da81922-c470-4ff2-bbcf-81bb4ca52718,11000,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
dodge,ram,1500 5.7 D/CAB 4X4 LARAMIE,2020,17980000,https://api.deconcesionarias.com.ar/api/files/6a51d8e6-fd66-4d92-8471-f328fc949c53/?6a51d8e6-fd66-4d92-8471-f328fc949c53.jpeg,e84b2d0b-256f-4e6c-ab3c-0809296fab4c,11500,USD,"RIO CUARTO,San Martín,2255","-33,1162662","-64,3817734",MEGALE AUTOMOTORES,Usado
ds automobiles,ds3 crossback,DS3 1.2T CROSSBACK RIVOLI PURETECH AT8,2023,12989000,https://api.deconcesionarias.com.ar/api/files/1fc79810-ee40-4f08-aa34-a7412a31b94d/?1fc79810-ee40-4f08-aa34-a7412a31b94d.jpg,75925019-6412-445a-b078-ea922554f5c4,14,USD,"ACASSUSO,Av Libertador,14745","-34,4773085","-58,4968158",Munafo virtual,Usado
